Wall time,Step,Value
1767185178.7187898,343326,62.0
1767185179.3501565,343564,238.0
1767185179.8936687,343775,211.0
1767185181.369761,344275,500.0
1767185181.9040554,344488,213.0
1767185183.5049207,345108,120.0
1767185184.7281277,345608,500.0
1767185191.7940428,348174,144.0
1767185193.5102131,348823,82.0
1767185195.1417077,349481,158.0
1767185201.721733,350481,500.0
1767185204.271799,351478,500.0
1767185204.687926,351650,172.0
1767185207.6721776,352752,102.0
1767185207.8948672,352846,94.0
1767185208.0515888,352911,65.0
1767185208.391392,353054,143.0
1767185209.728573,353554,500.0
1767185211.0576284,354115,74.0
1767185211.4910998,354300,66.0
1767185212.9262347,354796,496.0
1767185214.1175475,355296,500.0
1767185215.6645823,355936,140.0
1767185215.8888311,356035,99.0
1767185216.0556633,356115,80.0
1767185218.523708,357011,500.0
1767185219.3634355,357367,220.0
1767185220.88676,357945,500.0
1767185221.5795987,358222,277.0
1767185223.2531815,358810,500.0
1767185224.8138435,359423,500.0
1767185224.991067,359500,77.0
1767185225.1957228,359589,89.0
1767185230.951536,360213,500.0
1767185232.5738392,360785,72.0
1767185233.853751,361285,500.0
1767185234.1046772,361400,115.0
1767185234.3262813,361495,95.0
1767185235.6071181,361995,500.0
1767185236.156903,362239,142.0
1767185239.0032415,363239,500.0
1767185240.3945045,363739,500.0
1767185241.0891404,364003,264.0
1767185242.163188,364406,403.0
1767185243.329126,364792,386.0
1767185245.7996023,365812,103.0
1767185248.5766225,366908,254.0
1767185250.9858053,367883,115.0
1767185251.7244985,368158,275.0
1767185252.1378653,368328,170.0
1767185253.3579497,368778,65.0
1767185253.6353436,368899,121.0
1767185254.942643,369399,500.0
1767185261.7357912,371030,500.0
1767185263.0112643,371530,500.0
1767185265.4960196,372530,500.0
1767185265.8441162,372684,154.0
1767185266.333733,372816,132.0
1767185266.627212,372944,128.0
1767185267.8698494,373444,500.0
1767185270.5576522,374527,500.0
1767185271.8049648,374990,144.0
1767185273.6441312,375751,263.0
1767185275.1910431,376395,500.0
1767185276.517053,376895,500.0
1767185278.370546,377670,94.0
1767185279.6492631,378170,500.0
1767185280.6801732,378621,299.0
1767185283.343607,379621,500.0
1767185286.9010522,380121,500.0
1767185287.0546124,380182,61.0
1767185288.3381705,380682,500.0
1767185289.9865716,381307,500.0
1767185290.7950828,381650,343.0
1767185293.0496182,382642,88.0
1767185294.3882174,383142,500.0
1767185295.8297434,383719,204.0
1767185297.557396,384382,163.0
1767185298.7133558,384825,443.0
1767185299.5028536,385053,228.0
1767185300.9060478,385553,500.0
1767185302.614461,386142,500.0
1767185304.4659846,386825,183.0
1767185305.7051544,387256,431.0
1767185307.1312158,387756,500.0
1767185308.766701,388350,500.0
1767185310.5362995,389014,164.0
1767185312.2886233,389594,80.0
1767185317.2733276,390681,87.0
1767185317.5234475,390770,89.0
1767185320.684651,391832,500.0
1767185321.2066302,392022,190.0
1767185321.4165115,392097,75.0
1767185322.969168,392641,83.0
1767185324.1191583,393073,150.0
1767185324.4160843,393181,108.0
1767185325.0416317,393352,171.0
1767185325.6043932,393558,206.0
1767185328.2756789,394485,99.0
1767185329.7744853,394985,500.0
1767185329.9873266,395060,75.0
1767185330.235196,395148,88.0
1767185330.4545019,395217,69.0
1767185330.7693045,395286,69.0
1767185332.4456491,396011,117.0
1767185332.8003907,396163,152.0
1767185334.0117915,396602,439.0
1767185335.8391163,397254,152.0
1767185336.7058146,397522,268.0
1767185338.10392,398022,500.0
1767185338.7299995,398267,245.0
1767185339.9468975,398767,500.0
1767185341.1484597,399267,500.0
1767185342.5871067,399767,500.0
