Wall time,Step,Value
1767186405.7819269,338957,148.0
1767186406.1081326,339477,134.0
1767186406.932434,340700,113.0
1767186407.2048907,341132,142.0
1767186407.5275168,341668,146.0
1767186407.6246765,341828,160.0
1767186407.8563643,342234,143.0
1767186408.0260286,342517,154.0
1767186408.1082788,342664,147.0
1767186408.665976,343502,148.0
1767186409.225539,344358,138.0
1767186409.5650845,344931,144.0
1767186409.9353087,345480,117.0
1767186410.1074367,345751,141.0
1767186410.2012691,345896,145.0
1767186410.5559435,346438,137.0
1767186410.9142892,346961,129.0
1767186411.1094446,347240,146.0
1767186411.2922332,347511,129.0
1767186411.9188514,348483,147.0
1767186412.0253322,348640,157.0
1767186412.4512954,349234,144.0
1767186412.856565,349795,137.0
1767186413.1201866,350204,147.0
1767186413.3216352,350485,148.0
1767186413.4248672,350625,140.0
1767186413.5318956,350779,154.0
1767186413.792532,351206,144.0
1767186414.0016148,351521,165.0
1767186414.0969934,351655,134.0
1767186414.2632973,351906,145.0
1767186414.4515607,352192,155.0
1767186414.739864,352647,146.0
1767186414.9553528,352943,146.0
1767186415.1426778,353220,134.0
1767186415.2443972,353368,148.0
1767186415.343724,353503,135.0
1767186415.5191839,353782,143.0
1767186415.7206423,354077,145.0
1767186416.1881452,354769,142.0
1767186416.3541224,355061,146.0
